"periodo_denuncia","anio_denuncia","fecha_descarga","distrito_fiscal","especialidad","tipo_caso","generico","subgenerico","articulo","des_articulo","cantidad","ubigeo_pjfs","dpto_pjfs","prov_pjfs","dist_pjfs","fecha_corte"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR PARTICULARES","373","Sustracción de objetos requisados por autoridad","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR PARTICULARES","374","Desacato","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS COMETIDOS POR PARTICULARES","375","Perturbación del orden en el lugar donde la autoridad ejerce su función (Desacato)","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","402","Denuncia calumniosa","59","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","403","Ocultamiento de menor a las investigaciones","10","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","404","Encubrimiento personal","5","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","405","Encubrimiento real","14","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","407","Omisión de denuncia","11","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","408","Fuga del lugar del accidente de tránsito","17","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","409","Falsedad en juicio","14","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","409-A","Obstrucción de la justicia","8","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","409-B","Revelación indebida de identidad","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","410","Avocamiento ilegal de proceso en trámite","2","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","411","Falsa declaración en procedimiento administrativo","64","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","412","Expedición de prueba o informe falso en proceso judicial","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","413","Evasión mediante violencia o amenaza","2","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","414","Favorecimiento a la fuga","3","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","416","Fraude procesal","60","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","417","Ejercicio arbitrario de derecho. Justicia por propia mano","2","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","417-A","Insolvencia provocada","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","418","Prevaricato","32","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","421","Patrocinio indebido de abogado o mandatario judicial (prevaricato)","3","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","424","Omisión de ejercicio de la acción penal","4","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA ADMINISTRACION PUBLICA","DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA","425","Funcionario o servidor público (disposiciones comunes)","4","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS","ATENTADOS CONTRA EL SISTEMA CREDITICIO","209","Actos Ilícitos","4","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS","ATENTADOS CONTRA EL SISTEMA CREDITICIO","211","Suspensión ilícita de la exigibilidad de las obligaciones del deudor","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS","ATENTADOS CONTRA EL SISTEMA CREDITICIO","213-A","Manejo ilegal de patrimonio de propósito exclusivo","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS","LIBRAMIENTO Y COBRO INDEBIDO","215","Modalidades de libramientos indebidos","19","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS","USURA","214","Usura","29","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA DIGNIDAD HUMANA","EXPLOTACION","129-C","Explotación sexual","8","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA DIGNIDAD HUMANA","EXPLOTACION","129-I","Promoción y favorecimiento de la explotación sexual de niñas, niños y adolescentes","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA DIGNIDAD HUMANA","EXPLOTACION","129-K","Beneficio de la explotación sexual de niñas, niños y adolescentes","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA DIGNIDAD HUMANA","EXPLOTACION","129-M","Pornografía infantil","4","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA DIGNIDAD HUMANA","EXPLOTACION","129-Ñ","Esclavitud y otras formas de explotación","2","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA DIGNIDAD HUMANA","EXPLOTACION","129-O","Trabajo forzoso","5","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA DIGNIDAD HUMANA","TRATA DE PERSONAS","129-A","Trata de personas","25","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA DIGNIDAD HUMANA","TRATA DE PERSONAS","129-B","Formas agravadas de la Trata de Personas","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FAMILIA","ATENTADOS CONTRA LA PATRIA POTESTAD","147","Sustracción de menor","114","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FAMILIA","ATENTADOS CONTRA LA PATRIA POTESTAD","148","Inducción a la fuga de menor","84","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FAMILIA","CONTRA EL ESTADO CIVIL","144","Fingimiento de embarazo o parto","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FAMILIA","CONTRA EL ESTADO CIVIL","145","Alteración o supresión de la filiación de menor","4","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FAMILIA","MATRIMONIOS ILEGALES","139","Bigamia","2","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FAMILIA","OMISION DE ASISTENCIA FAMILIAR","149","Omisión de prestación de alimentos","3410","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FAMILIA","OMISION DE ASISTENCIA FAMILIAR","150","Abandono de mujer gestante y en situación crítica","11","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FE PUBLICA","DELITOS CONTRA LA FE PUBLICA (Sin especificar delito subgenérico)","S/Art","DELITOS CONTRA LA FE PUBLICA","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FE PUBLICA","DISPOSICIONES COMUNES","438","Falsedad genérica (disposiciones comunes)","206","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FE PUBLICA","DISPOSICIONES COMUNES","439","Fabricación o tenencia de instrumentos para falsificar (disposiciones comunes)","2","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FE PUBLICA","FALSIFICACION DE DOCUMENTOS EN GENERAL","427","Falsificación de documentos","385","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FE PUBLICA","FALSIFICACION DE DOCUMENTOS EN GENERAL","428","Falsedad ideológica","322","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FE PUBLICA","FALSIFICACION DE DOCUMENTOS EN GENERAL","428-B","Falsedad en el reporte de los volúmenes de pesca capturados","6","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FE PUBLICA","FALSIFICACION DE DOCUMENTOS EN GENERAL","429","Omisión de consignar declaraciones en documentos","5","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FE PUBLICA","FALSIFICACION DE DOCUMENTOS EN GENERAL","430","Supresión, destrucción u ocultamiento de documentos","6","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FE PUBLICA","FALSIFICACION DE DOCUMENTOS EN GENERAL","431","Expedición de certificado médico falso","4","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FE PUBLICA","FALSIFICACION DE DOCUMENTOS EN GENERAL","432","Inhabilitación","4","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FE PUBLICA","FALSIFICACION DE DOCUMENTOS EN GENERAL","S/Art","FALSIFICACIÓN DE DOCUMENTOS EN GENERAL","3","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FE PUBLICA","FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES","434","Fabricación o falsificación de sellos o timbres oficiales","9","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA FE PUBLICA","FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES","435","Fabricación fraudulenta o falsificación de marcas o contraseñas oficiales","8","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA HUMANIDAD","DESAPARICION FORZADA","320","Desaparición forzada de personas","55","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA HUMANIDAD","DESAPARICION FORZADA","S/Art","DESAPARICIÓN FORZADA","2","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA HUMANIDAD","DISCRIMINACION","323","Discriminación e incitación a la discriminación","43","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA HUMANIDAD","TORTURA","321","Tortura.","10","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","OFENSAS AL PUDOR PUBLICO","183","Exhibiciones y publicaciones obscenas","19","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","OFENSAS AL PUDOR PUBLICO","183-B","Proposiciones a niños, niñas y adolescentes con fines sexuales","9","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","PROXENETISMO","179","Favorecimiento a la prostitución","6","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE DOMICILIO","159","Violación de domicilio","161","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE DOMICILIO","160","Allanamiento ilegal de domicilio","16","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA INTIMIDAD","154","Violación de la intimidad","28","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA INTIMIDAD","154-A","Tráfico ilegal de datos personales","2","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA INTIMIDAD","154-B","Difusión de imágenes, materiales audiovisuales o audios con contenido sexual","10","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA INTIMIDAD","155","Agravante por razón de la función","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA LIBERTAD DE EXPRESION","169","Violación de la libertad de expresión","2","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA LIBERTAD DE TRABAJO","168","Atentado contra la libertad de trabajo y asociación","2","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA LIBERTAD DE TRABAJO","168-A","Atentado contra las condiciones de seguridad y salud en el trabajo","4","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA LIBERTAD PERSONAL","151","Coacción","171","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA LIBERTAD PERSONAL","151-A","Acoso","170","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA LIBERTAD PERSONAL","152","Secuestro","122","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA LIBERTAD SEXUAL","170","Violación sexual","693","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA LIBERTAD SEXUAL","171","Violación de persona en estado de inconsciencia o en la imposibilidad de resistir","22","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA LIBERTAD SEXUAL","172","Violación de persona en incapacidad de dar su libre consentimiento","72","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA LIBERTAD SEXUAL","173","Violación sexual de menor de edad","468","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA LIBERTAD SEXUAL","175","Violación sexual mediante engaño","30","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA LIBERTAD SEXUAL","176","Tocamientos, actos de connotación sexual o actos libidinosos sin consentimiento","336","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA LIBERTAD SEXUAL","176-A","Tocamientos, actos de connotación sexual o actos libidinosos en agravio de menores","296","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA LIBERTAD SEXUAL","176-B","Acoso sexual","124","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA LIBERTAD SEXUAL","176-C","Chantaje sexual","8","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DE LA LIBERTAD SEXUAL","177","Formas agravadas","27","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DEL SECRETO DE LAS COMUNICAC.","161","Violación de correspondencia","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DEL SECRETO DE LAS COMUNICAC.","162","Interferencia telefónica","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA LIBERTAD","VIOLACION DEL SECRETO DE LAS COMUNICAC.","163","Supresión o extravío indebido de correspondencia","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA SEGURIDAD PUBLICA","CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)","286","Contaminación o adulteración de bienes o insumos destinados al uso o consumo humano y alteración de la fecha de vencimiento","11","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA SEGURIDAD PUBLICA","CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)","287","Contaminación o adulteración de alimentos o bebidas y alteración de la fecha de vencimiento","10","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA SEGURIDAD PUBLICA","CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)","288","Producción, comercialización o tráfico ilícito de alimentos y otros productos destinados al uso o consumo humano","8","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA SEGURIDAD PUBLICA","CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)","288-A","comercializa alcohol metílico","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA SEGURIDAD PUBLICA","CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)","288-B","Uso de productos tóxicos o peligrosos","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA SEGURIDAD PUBLICA","CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)","288-C","Producción o comercialización de bebidas alcohólicas ilegales","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA SEGURIDAD PUBLICA","CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)","289","Propagación de enfermedad peligrosa o contagiosa","1","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","CUSCO","PENAL","DENUNCIA","CONTRA LA SEGURIDAD PUBLICA","CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)","290","Ejercicio ilegal de la medicina","3","080108","CUSCO","CUSCO","WANCHAQ","1/24/2024"
