periodo_denuncia,anio_denuncia,Fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,181,Proxenetismo.,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,181-B,Formas agravadas - Derogado,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,S/Art,PROXENETISMO,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,159,Violación de domicilio,122,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,159,Violación de domicilio,3,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,160,Allanamiento ilegal de domicilio,8,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,S/Art,VIOLACION DE DOMICILIO,13,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154,Violación de la intimidad,21,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,156,Revelación de la intimidad personal y familiar,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154-B,"Difusión de imágenes, materiales audiovisuales o audios con contenido sexual",7,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,S/Art,VIOLACION DE LA INTIMIDAD,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168,Atentado contra la libertad de trabajo y asociación,9,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168-A,Atentado contra las condiciones de seguridad y salud en el trabajo,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168-B,Trabajo forzoso,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151,Coacción,81,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151,Coacción,6,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,152,Secuestro,90,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,152,Secuestro,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,153,Trata de personas,15,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151-A,Acoso,37,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151-A,Acoso,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,153-A,Formas agravadas de la Trata de Personas,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,153-I,"Beneficio de la explotación sexual de niñas, niños y adolescentes",4,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,S/Art,VIOLACIÓN DE LA LIBERTAD PERSONAL,12,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,170,Violación sexual,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,170,Violación sexual,297,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,170,Violación sexual,4,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,171,Violación de persona en estado de inconsciencia o en la imposibilidad de resistir,14,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,172,Violación de persona en incapacidad de dar su libre consentimiento,15,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,173,Violación sexual de menor de edad,258,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,173,Violación sexual de menor de edad,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,174,Violación de persona bajo autoridad o vigilancia,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,175,Violación sexual mediante engaño,7,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176,"Tocamientos, actos de connotación sexual o actos libidinosos sin consentimiento",1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176,"Tocamientos, actos de connotación sexual o actos libidinosos sin consentimiento",142,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176,"Tocamientos, actos de connotación sexual o actos libidinosos sin consentimiento",2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,177,Formas agravadas,6,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,173-A,Violación sexual de menor de edad seguida de muerte o lesión grave,18,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-A,"Tocamientos, actos de connotación sexual o actos libidinosos en agravio de menores",105,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-A,"Tocamientos, actos de connotación sexual o actos libidinosos en agravio de menores",2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-B,Acoso sexual,87,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-C,Chantaje sexual,14,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,S/Art,VIOLACIÓN DE LA LIBERTAD SEXUAL,80,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,CONTRA EL ORDEN MIGRATORIO,303-A,Tráfico ilícito de migrantes,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",286,Contaminación o adulteración de bienes o insumos destinados al uso o consumo humano y alteración de la fecha de vencimiento,4,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",287,Contaminación o adulteración de alimentos o bebidas y alteración de la fecha de vencimiento,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",288,"Producción, comercialización o tráfico ilícito de alimentos y otros productos destinados al uso o consumo humano",2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",288,"Producción, comercialización o tráfico ilícito de alimentos y otros productos destinados al uso o consumo humano",1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",289,Propagación de enfermedad peligrosa o contagiosa,13,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",289,Propagación de enfermedad peligrosa o contagiosa,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",290,Ejercicio ilegal de la medicina,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",292,Violación de medidas sanitarias,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",292,Violación de medidas sanitarias,160,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",292,Violación de medidas sanitarias,23,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",294,"Suministro infiel de productos farmacéuticos, dispositivos médicos o productos sanitarios",2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",294,"Suministro infiel de productos farmacéuticos, dispositivos médicos o productos sanitarios",1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",295,Formas culposas,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296,Promoción o favorecimiento al Tráfico Ilícito de Drogas y otros,24,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296,Promoción o favorecimiento al Tráfico Ilícito de Drogas y otros,390,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296,Promoción o favorecimiento al Tráfico Ilícito de Drogas y otros,7,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",297,Formas agravadas,5,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",297,Formas agravadas,29,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",298,Microcomercialización o microproducción,28,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",299,Posesión no punible,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",302,Inducción o instigación al consumo de droga,3,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",288-B,Uso de productos tóxicos o peligrosos,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",288-C,Producción o comercialización de bebidas alcohólicas ilegales,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",288-C,Producción o comercialización de bebidas alcohólicas ilegales,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",294-A,"Falsificación, contaminación o adulteración de productos farmacéuticos, dispositivos médicos o productos sanitarios",2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",294-B,"Comercialización de productos farmacéuticos, dispositivos médicos o productos sanitarios sin garantía de buen estado",8,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296-A,Comercialización y cultivo de amapola y marihuana y su siembra compulsiva,32,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296-A,Comercialización y cultivo de amapola y marihuana y su siembra compulsiva,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296-B,Tráfico Ilícito de Insumos Químicos y Productos Fiscalizados.,17,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",S/Art,DELITOS CONTRA LA SALUD PÚBLICA,11,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,CONTRA LA SEGURIDAD PUBLICA (Sin especificar delito subgenérico),S/Art,DELITO CONTRA LA SEGURIDAD PÚBLICA,6,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS",280,Atentado contra los medios de transporte colectivo o de comunicación,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS",281,Atentado contra la seguridad común,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS",283,Entorpecimiento al funcionamiento de servicios públicos,10,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS",283,Entorpecimiento al funcionamiento de servicios públicos,4,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,273,Peligro por medio de incendio o explosión,20,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,274,Conducción en estado de ebriedad o drogadicción,4,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,274,Conducción en estado de ebriedad o drogadicción,847,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,274,Conducción en estado de ebriedad o drogadicción,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2021,10/01/2022,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,275,Formas agravadas,3,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
