periodo_denuncia,anio_denuncia,Fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,363,Ejercicio ilegal de profesión,7,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,365,Violencia contra la autoridad para obligarle a algo,4,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,366,Violencia contra la autoridad para impedir el ejercicio de sus funciones,14,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,367,Formas agravadas (Art. 365 y 366),1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368,Resistencia o desobediencia a la autoridad,641,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,369,Violencia contra autoridades elegidas,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,372,Atentado contra documentos que sirven de prueba en el proceso,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-A,"Ingreso indebido de equipos o sistema de comunicación, fotografía y/o filmación en centros de detención o reclusión",24,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-B,Ingreso indebido de materiales o componentes con fines de elaboración de equipos de comunicación en centros de detención o reclusión,11,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-D,"Posesión indebida de teléfonos celulares o, armas, municiones o materiales explosivos, inflamables, asfixiantes o tóxicos en establecimientos penitenciarios",186,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-E,"Ingreso indebido de armas, municiones o materiales explosivos, inflamables, asfixiantes o tóxicos en establecimientos penitenciarios",6,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,S/Art,DELITOS COMETIDOS POR PARTICULARES,2,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,402,Denuncia calumniosa,23,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,403,Ocultamiento de menor a las investigaciones,4,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,404,Encubrimiento personal,3,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,405,Encubrimiento real,9,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,407,Omisión de denuncia,4,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,408,Fuga del lugar del accidente de tránsito,7,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409,Falsedad en juicio,7,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,410,Avocamiento ilegal de proceso en trámite,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,411,Falsa declaración en procedimiento administrativo,27,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,412,Expedición de prueba o informe falso en proceso judicial,4,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,414,Favorecimiento a la fuga,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,416,Fraude procesal,38,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,417,Ejercicio arbitrario de derecho. Justicia por propia mano,7,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409-A,Obstrucción de la justicia,5,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,S/Art,DELITOS CONTRA LA ADMINISTRACIÓN DE JUSTICIA,7,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION PUBLICA (Sin especificar delito subgenérico),S/Art,DELITOS CONTRA LA ADMINISTRACIÓN PUBLICA,12,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS (Sin especificar delito subgenérico),S/Art,DELITOS CONTRA LA CONFIANZA Y LA BUENA FE EN LOS NEGOCIOS,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,LIBRAMIENTO Y COBRO INDEBIDO,215,Modalidades de libramientos indebidos,17,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,LIBRAMIENTO Y COBRO INDEBIDO,S/Art,LIBRAMIENTO Y COBRO INDEBIDO,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,147,Sustracción de menor,158,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,148,Inducción a la fuga de menor,141,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,S/Art,ATENTADOS CONTRA LA PATRIA POTESTAD,8,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA FAMILIA,CONTRA LA FAMILIA (Sin especificar delito subgenérico),S/Art,CONTRA LA FAMILIA,3,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,149,Omisión de prestación de alimentos,2375,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,S/Art,OMISIÓN DE ASISTENCIA FAMILIAR,40,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,DELITOS CONTRA LA FE PUBLICA (Sin especificar delito subgenérico),S/Art,DELITOS CONTRA LA FE PUBLICA,14,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,DISPOSICIONES COMUNES,438,Falsedad genérica (disposiciones comunes),75,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,427,Falsificación de documentos,268,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428,Falsedad ideológica,129,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,430,"Supresión, destrucción u ocultamiento de documentos",2,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,431,Expedición de certificado médico falso,5,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,S/Art,FALSIFICACIÓN DE DOCUMENTOS EN GENERAL,18,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,"FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES",434,Fabricación o falsificación de sellos o timbres oficiales,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,"FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES",S/Art,"FALSIFICACIÓN DE SELLOS, TIMBRES Y MARCAS OFICIALES",2,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DESAPARICION FORZADA,320,Desaparición forzada de personas,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DESAPARICION FORZADA,S/Art,DESAPARICIÓN FORZADA,3,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DISCRIMINACION,323,Discriminación e incitación a la discriminación,4,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,TORTURA,321,Tortura.,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,TORTURA,S/Art,TORTURA,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,CONTRA LA LIBERTAD (Sin especificar delito subgenérico),S/Art,CONTRA LA LIBERTAD,78,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183,Exhibiciones y publicaciones obscenas,3,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183-A,Pornografía infantil,3,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183-B,"Proposiciones a niños, niñas y adolescentes con fines sexuales",2,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,S/Art,OFENSAS AL PUDOR PUBLICO,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,179,Favorecimiento a la prostitución,7,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,S/Art,PROXENETISMO,3,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,159,Violación de domicilio,78,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,160,Allanamiento ilegal de domicilio,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,S/Art,VIOLACION DE DOMICILIO,12,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154,Violación de la intimidad,5,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,156,Revelación de la intimidad personal y familiar,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,157,Uso indebido de archivos computarizados,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154-A,Tráfico ilegal de datos personales,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154-B,"Difusión de imágenes, materiales audiovisuales o audios con contenido sexual",3,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,S/Art,VIOLACION DE LA INTIMIDAD,6,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168,Atentado contra la libertad de trabajo y asociación,4,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168-B,Trabajo forzoso,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,S/Art,VIOLACIÓN DE LA LIBERTAD DE TRABAJO,17,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151,Coacción,250,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,152,Secuestro,105,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,153,Trata de personas,6,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151-A,Acoso,74,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,153-A,Formas agravadas de la Trata de Personas,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,S/Art,VIOLACIÓN DE LA LIBERTAD PERSONAL,110,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,170,Violación sexual,245,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,171,Violación de persona en estado de inconsciencia o en la imposibilidad de resistir,21,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,172,Violación de persona en incapacidad de dar su libre consentimiento,12,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,173,Violación sexual de menor de edad,93,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,174,Violación de persona bajo autoridad o vigilancia,1,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,175,Violación sexual mediante engaño,2,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176,"Tocamientos, actos de connotación sexual o actos libidinosos sin consentimiento",147,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,177,Formas agravadas,2,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,173-A,Violación sexual de menor de edad seguida de muerte o lesión grave,11,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-A,"Tocamientos, actos de connotación sexual o actos libidinosos en agravio de menores",42,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-B,Acoso sexual,30,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-C,Chantaje sexual,6,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,S/Art,VIOLACIÓN DE LA LIBERTAD SEXUAL,88,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",286,Contaminación o adulteración de bienes o insumos destinados al uso o consumo humano y alteración de la fecha de vencimiento,6,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,CAJAMARCA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",287,Contaminación o adulteración de alimentos o bebidas y alteración de la fecha de vencimiento,3,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,14/06/2023
